File System,Block Size,Inode Size,Block Group,Atime Option,Journal Option,Special Option,I/O Scheduler,Device,Throughput
ext2,1024,128,2,none,none,none,deadline,sas,15387.67
ext2,1024,128,2,none,none,none,deadline,500sas,15260.0
ext2,1024,128,2,none,none,none,deadline,ssd,15711.67
ext2,1024,128,2,none,none,none,deadline,sata,15395.0
ext2,1024,128,2,noatime,none,none,noop,sas,15361.67
ext2,1024,128,2,noatime,none,none,noop,500sas,15235.33
ext2,1024,128,2,noatime,none,none,noop,ssd,15653.0
ext2,1024,128,2,noatime,none,none,noop,sata,15412.67
ext2,1024,128,2,noatime,none,none,cfq,sas,15307.33
ext2,1024,128,2,noatime,none,none,cfq,500sas,15271.67
ext2,1024,128,2,noatime,none,none,cfq,ssd,15624.67
ext2,1024,128,2,noatime,none,none,cfq,sata,15323.67
ext2,1024,128,2,noatime,none,none,deadline,sas,15340.0
ext2,1024,128,2,noatime,none,none,deadline,500sas,15297.67
ext2,1024,128,2,noatime,none,none,deadline,ssd,15707.0
ext2,1024,128,2,noatime,none,none,deadline,sata,15375.67
ext2,1024,128,4,none,none,none,noop,sas,15396.0
ext2,1024,128,4,none,none,none,noop,500sas,15352.67
ext2,1024,128,4,none,none,none,noop,ssd,15632.33
ext2,1024,128,4,none,none,none,noop,sata,15642.0
ext2,1024,128,4,none,none,none,cfq,sas,15402.33
ext2,1024,128,4,none,none,none,cfq,500sas,15455.67
ext2,1024,128,4,none,none,none,cfq,ssd,15684.67
ext2,1024,128,4,none,none,none,cfq,sata,15606.0
ext2,1024,128,4,none,none,none,deadline,sas,15539.33
ext2,1024,128,4,none,none,none,deadline,500sas,15443.33
ext2,1024,128,4,none,none,none,deadline,ssd,15729.67
ext2,1024,128,4,none,none,none,deadline,sata,15742.0
ext2,1024,128,4,noatime,none,none,noop,sas,15442.0
ext2,1024,128,4,noatime,none,none,noop,500sas,15405.33
ext2,1024,128,4,noatime,none,none,noop,ssd,15659.0
ext2,1024,128,4,noatime,none,none,noop,sata,15722.0
ext2,1024,128,4,noatime,none,none,cfq,sas,15450.67
ext2,1024,128,4,noatime,none,none,cfq,500sas,15494.33
ext2,1024,128,4,noatime,none,none,cfq,ssd,15732.33
ext2,1024,128,4,noatime,none,none,cfq,sata,15557.33
ext2,1024,128,4,noatime,none,none,deadline,sas,15366.67
ext2,1024,128,4,noatime,none,none,deadline,500sas,15355.0
ext2,1024,128,4,noatime,none,none,deadline,ssd,15650.0
ext2,1024,128,4,noatime,none,none,deadline,sata,15629.67
ext2,1024,128,8,none,none,none,noop,sas,15473.67
ext2,1024,128,8,none,none,none,noop,500sas,15331.0
ext2,1024,128,8,none,none,none,noop,ssd,15746.67
ext2,1024,128,8,none,none,none,noop,sata,15675.0
ext2,1024,128,8,none,none,none,cfq,sas,15427.0
ext2,1024,128,8,none,none,none,cfq,500sas,15582.33
ext2,1024,128,8,none,none,none,cfq,ssd,15498.0
ext2,1024,128,8,none,none,none,cfq,sata,15546.0
ext2,1024,128,8,none,none,none,deadline,sas,15623.0
ext2,1024,128,8,none,none,none,deadline,500sas,15474.67
ext2,1024,128,8,none,none,none,deadline,ssd,15557.0
ext2,1024,128,8,none,none,none,deadline,sata,15618.33
ext2,1024,128,8,noatime,none,none,noop,sas,15614.67
ext2,1024,128,8,noatime,none,none,noop,500sas,15372.33
ext2,1024,128,8,noatime,none,none,noop,ssd,15655.33
ext2,1024,128,8,noatime,none,none,noop,sata,15467.0
ext2,1024,128,8,noatime,none,none,cfq,sas,15566.33
ext2,1024,128,8,noatime,none,none,cfq,500sas,15460.0
ext2,1024,128,8,noatime,none,none,cfq,ssd,15584.33
ext2,1024,128,8,noatime,none,none,cfq,sata,15559.33
ext2,1024,128,8,noatime,none,none,deadline,sas,15588.0
ext2,1024,128,8,noatime,none,none,deadline,500sas,15331.0
ext2,1024,128,8,noatime,none,none,deadline,ssd,15623.67
ext2,1024,128,8,noatime,none,none,deadline,sata,15603.0
ext2,1024,256,none,none,none,none,noop,sas,15578.67
ext2,1024,256,none,none,none,none,noop,500sas,15415.33
ext2,1024,256,none,none,none,none,noop,ssd,15623.33
ext2,1024,256,none,none,none,none,noop,sata,15491.33
ext2,1024,256,none,none,none,none,cfq,sas,15605.67
ext2,1024,256,none,none,none,none,cfq,500sas,15470.33
ext2,1024,256,none,none,none,none,cfq,ssd,15662.33
ext2,1024,256,none,none,none,none,cfq,sata,15497.33
ext2,1024,256,none,none,none,none,deadline,sas,15618.0
ext2,1024,256,none,none,none,none,deadline,500sas,15524.33
ext2,1024,256,none,none,none,none,deadline,ssd,15562.0
ext2,1024,256,none,none,none,none,deadline,sata,15665.05
ext2,1024,256,none,noatime,none,none,noop,sas,15574.0
ext2,1024,256,none,noatime,none,none,noop,500sas,15392.0
ext2,1024,256,none,noatime,none,none,noop,ssd,15593.0
ext2,1024,256,none,noatime,none,none,noop,sata,15615.67
ext2,1024,256,none,noatime,none,none,cfq,sas,15519.67
ext2,1024,256,none,noatime,none,none,cfq,500sas,15554.33
ext2,1024,256,none,noatime,none,none,cfq,ssd,15763.0
ext2,1024,256,none,noatime,none,none,cfq,sata,15329.33
ext2,1024,256,none,noatime,none,none,deadline,sas,15687.33
ext2,1024,256,none,noatime,none,none,deadline,500sas,15453.33
ext2,1024,256,none,noatime,none,none,deadline,ssd,15537.67
ext2,1024,256,none,noatime,none,none,deadline,sata,15585.67
ext2,1024,256,2,none,none,none,noop,sas,15310.67
ext2,1024,256,2,none,none,none,noop,500sas,15212.67
ext2,1024,256,2,none,none,none,noop,ssd,15695.33
ext2,1024,256,2,none,none,none,noop,sata,15395.33
ext2,1024,256,2,none,none,none,cfq,sas,15413.0
ext2,1024,256,2,none,none,none,cfq,500sas,15152.33
ext2,1024,256,2,none,none,none,cfq,ssd,15568.67
ext2,1024,256,2,none,none,none,cfq,sata,15335.67
ext2,1024,256,2,none,none,none,deadline,sas,15444.67
ext2,1024,256,2,none,none,none,deadline,500sas,15317.67
ext2,1024,256,2,none,none,none,deadline,ssd,15634.33
ext2,1024,256,2,none,none,none,deadline,sata,15261.0
ext2,1024,256,2,noatime,none,none,noop,sas,15408.33
ext2,1024,256,2,noatime,none,none,noop,500sas,15263.33
ext2,1024,256,2,noatime,none,none,noop,ssd,15644.33
ext2,1024,256,2,noatime,none,none,noop,sata,15350.33
ext2,1024,256,2,noatime,none,none,cfq,sas,15381.33
ext2,1024,256,2,noatime,none,none,cfq,500sas,15284.0
ext2,1024,256,2,noatime,none,none,cfq,ssd,15589.67
ext2,1024,256,2,noatime,none,none,cfq,sata,15286.67
ext2,1024,256,2,noatime,none,none,deadline,sas,15364.33
ext2,1024,256,2,noatime,none,none,deadline,500sas,15220.33
ext2,1024,256,2,noatime,none,none,deadline,ssd,15583.0
ext2,1024,256,2,noatime,none,none,deadline,sata,15303.33
ext2,1024,256,4,none,none,none,noop,sas,15614.0
ext2,1024,256,4,none,none,none,noop,500sas,15381.0
ext2,1024,256,4,none,none,none,noop,ssd,15688.67
ext2,1024,256,4,none,none,none,noop,sata,15685.33
ext2,1024,256,4,none,none,none,cfq,sas,15727.33
ext2,1024,256,4,none,none,none,cfq,500sas,15474.67
ext2,1024,256,4,none,none,none,cfq,ssd,15726.33
ext2,1024,256,4,none,none,none,cfq,sata,15650.67
ext2,1024,256,4,none,none,none,deadline,sas,15613.33
ext2,1024,256,4,none,none,none,deadline,500sas,15381.33
ext2,1024,256,4,none,none,none,deadline,ssd,15722.0
ext2,1024,256,4,none,none,none,deadline,sata,15667.67
ext2,1024,256,4,noatime,none,none,noop,sas,15481.33
ext2,1024,256,4,noatime,none,none,noop,500sas,15480.67
ext2,1024,256,4,noatime,none,none,noop,ssd,15705.67
ext2,1024,256,4,noatime,none,none,noop,sata,15640.33
ext2,1024,256,4,noatime,none,none,cfq,sas,15627.33
ext2,1024,256,4,noatime,none,none,cfq,500sas,15471.67
ext2,1024,256,4,noatime,none,none,cfq,ssd,15685.33
ext2,1024,256,4,noatime,none,none,cfq,sata,15695.0
ext2,1024,256,4,noatime,none,none,deadline,sas,15676.0
ext2,1024,256,4,noatime,none,none,deadline,500sas,15365.33
ext2,1024,256,4,noatime,none,none,deadline,ssd,15721.0
ext2,1024,256,4,noatime,none,none,deadline,sata,15709.0
ext2,1024,256,8,none,none,none,noop,sas,15467.67
ext2,1024,256,8,none,none,none,noop,500sas,15614.0
ext2,1024,256,8,none,none,none,noop,ssd,15704.33
ext2,1024,256,8,none,none,none,noop,sata,15651.67
ext2,1024,256,8,none,none,none,cfq,sas,15515.0
ext2,1024,256,8,none,none,none,cfq,500sas,15442.67
ext2,1024,256,8,none,none,none,cfq,ssd,15486.0
ext2,1024,256,8,none,none,none,cfq,sata,15633.33
ext2,1024,256,8,none,none,none,deadline,sas,15631.0
ext2,1024,256,8,none,none,none,deadline,500sas,15561.0
ext2,1024,256,8,none,none,none,deadline,ssd,15509.0
ext2,1024,256,8,none,none,none,deadline,sata,15507.0
ext2,1024,256,8,noatime,none,none,noop,sas,15446.33
ext2,1024,256,8,noatime,none,none,noop,500sas,15446.33
ext2,1024,256,8,noatime,none,none,noop,ssd,15549.0
ext2,1024,256,8,noatime,none,none,noop,sata,15428.33
ext2,1024,256,8,noatime,none,none,cfq,sas,15607.33
ext2,1024,256,8,noatime,none,none,cfq,500sas,15543.67
ext2,1024,256,8,noatime,none,none,cfq,ssd,15450.33
ext2,1024,256,8,noatime,none,none,cfq,sata,15428.67
ext2,1024,256,8,noatime,none,none,deadline,sas,15550.0
ext2,1024,256,8,noatime,none,none,deadline,500sas,15406.33
ext2,1024,256,8,noatime,none,none,deadline,ssd,15568.0
ext2,1024,256,8,noatime,none,none,deadline,sata,15658.0
ext2,1024,512,none,none,none,none,noop,sas,15687.33
ext2,1024,512,none,none,none,none,noop,500sas,15492.33
ext2,1024,512,none,none,none,none,noop,ssd,15623.67
ext2,1024,512,none,none,none,none,noop,sata,15565.0
ext2,1024,512,none,none,none,none,cfq,sas,15661.33
ext2,1024,512,none,none,none,none,cfq,500sas,15517.0
ext2,1024,512,none,none,none,none,cfq,ssd,15676.33
ext2,1024,512,none,none,none,none,cfq,sata,15463.0
ext2,1024,512,none,none,none,none,deadline,sas,15652.67
ext2,1024,512,none,none,none,none,deadline,500sas,15554.67
ext2,1024,512,none,none,none,none,deadline,ssd,15574.67
ext2,1024,512,none,none,none,none,deadline,sata,15547.33
ext2,1024,512,none,noatime,none,none,noop,sas,15469.0
ext2,1024,512,none,noatime,none,none,noop,500sas,15614.0
ext2,1024,512,none,noatime,none,none,noop,ssd,15411.0
ext2,1024,512,none,noatime,none,none,noop,sata,15561.0
ext2,1024,512,none,noatime,none,none,cfq,sas,15500.33
ext2,1024,512,none,noatime,none,none,cfq,500sas,15492.33
ext2,1024,512,none,noatime,none,none,cfq,ssd,15462.33
ext2,1024,512,none,noatime,none,none,cfq,sata,15439.67
ext2,1024,512,none,noatime,none,none,deadline,sas,15455.0
ext2,1024,512,none,noatime,none,none,deadline,500sas,15519.0
ext2,1024,512,none,noatime,none,none,deadline,ssd,15650.67
ext2,1024,512,none,noatime,none,none,deadline,sata,15592.33
ext2,1024,512,2,none,none,none,noop,sas,15521.33
ext2,1024,512,2,none,none,none,noop,500sas,15304.0
ext2,1024,512,2,none,none,none,noop,ssd,15636.67
ext2,1024,512,2,none,none,none,noop,sata,15279.67
ext2,1024,512,2,none,none,none,cfq,sas,15387.33
ext2,1024,512,2,none,none,none,cfq,500sas,15225.67
ext2,1024,512,2,none,none,none,cfq,ssd,15591.0
ext2,1024,512,2,none,none,none,cfq,sata,14871.0
ext2,1024,512,2,none,none,none,deadline,sas,15391.67
ext2,1024,512,2,none,none,none,deadline,500sas,15241.67
ext2,1024,512,2,none,none,none,deadline,ssd,15675.33
ext2,1024,512,2,none,none,none,deadline,sata,15428.33
ext2,1024,512,2,noatime,none,none,noop,sas,15406.67
ext2,1024,512,2,noatime,none,none,noop,500sas,15340.67
ext2,1024,512,2,noatime,none,none,noop,ssd,15644.33
ext2,1024,512,2,noatime,none,none,noop,sata,14996.67
ext2,1024,512,2,noatime,none,none,cfq,sas,15431.0
ext2,1024,512,2,noatime,none,none,cfq,500sas,15299.67
ext2,1024,512,2,noatime,none,none,cfq,ssd,15598.67
ext2,1024,512,2,noatime,none,none,cfq,sata,14852.0
ext2,1024,512,2,noatime,none,none,deadline,sas,15417.67
ext2,1024,512,2,noatime,none,none,deadline,500sas,15312.0
ext2,1024,512,2,noatime,none,none,deadline,ssd,15669.0
ext2,1024,512,2,noatime,none,none,deadline,sata,15292.33
ext2,1024,512,4,none,none,none,noop,sas,15636.33
ext2,1024,512,4,none,none,none,noop,500sas,15559.0
ext2,1024,512,4,none,none,none,noop,ssd,15720.67
ext2,1024,512,4,none,none,none,noop,sata,15770.33
ext2,1024,512,4,none,none,none,cfq,sas,15566.0
ext2,1024,512,4,none,none,none,cfq,500sas,15390.67
ext2,1024,512,4,none,none,none,cfq,ssd,15820.0
ext2,1024,512,4,none,none,none,cfq,sata,15571.0
ext2,1024,512,4,none,none,none,deadline,sas,15590.33
ext2,1024,512,4,none,none,none,deadline,500sas,15474.33
ext2,1024,512,4,none,none,none,deadline,ssd,15554.0
ext2,1024,512,4,none,none,none,deadline,sata,15618.67
ext2,1024,512,4,noatime,none,none,noop,sas,15617.0
ext2,1024,512,4,noatime,none,none,noop,500sas,15496.0
ext2,1024,512,4,noatime,none,none,noop,ssd,15509.33
ext2,1024,512,4,noatime,none,none,noop,sata,15692.33
ext2,1024,512,4,noatime,none,none,cfq,sas,15474.0
ext2,1024,512,4,noatime,none,none,cfq,500sas,15444.0
ext2,1024,512,4,noatime,none,none,cfq,ssd,15423.0
ext2,1024,512,4,noatime,none,none,cfq,sata,15656.33
ext2,1024,512,4,noatime,none,none,deadline,sas,15656.67
ext2,1024,512,4,noatime,none,none,deadline,500sas,15538.0
ext2,1024,512,4,noatime,none,none,deadline,ssd,15628.0
ext2,1024,512,4,noatime,none,none,deadline,sata,15616.67
ext2,1024,512,8,none,none,none,noop,sas,15626.67
ext2,1024,512,8,none,none,none,noop,500sas,15522.33
ext2,1024,512,8,none,none,none,noop,ssd,15692.67
ext2,1024,512,8,none,none,none,noop,sata,15621.67
ext2,1024,512,8,none,none,none,cfq,sas,15463.33
ext2,1024,512,8,none,none,none,cfq,500sas,15488.33
ext2,1024,512,8,none,none,none,cfq,ssd,15452.67
ext2,1024,512,8,none,none,none,cfq,sata,15430.33
ext2,1024,512,8,none,none,none,deadline,sas,15524.33
ext2,1024,512,8,none,none,none,deadline,500sas,15423.33
ext2,1024,512,8,none,none,none,deadline,ssd,15566.0
ext2,1024,512,8,none,none,none,deadline,sata,15542.33
ext2,1024,512,8,noatime,none,none,noop,sas,15575.67
ext2,1024,512,8,noatime,none,none,noop,500sas,15576.0
ext2,1024,512,8,noatime,none,none,noop,ssd,15584.67
ext2,1024,512,8,noatime,none,none,noop,sata,15599.67
ext2,1024,512,8,noatime,none,none,cfq,sas,15550.67
ext2,1024,512,8,noatime,none,none,cfq,500sas,15618.0
ext2,1024,512,8,noatime,none,none,cfq,ssd,15657.0
ext2,1024,512,8,noatime,none,none,cfq,sata,15634.0
ext2,1024,512,8,noatime,none,none,deadline,sas,15634.0
ext2,1024,512,8,noatime,none,none,deadline,500sas,15633.67
ext2,1024,512,8,noatime,none,none,deadline,ssd,15546.67
ext2,1024,512,8,noatime,none,none,deadline,sata,15400.67
ext2,1024,1024,none,none,none,none,noop,sas,15687.33
ext2,1024,1024,none,none,none,none,noop,500sas,15744.67
ext2,1024,1024,none,none,none,none,noop,ssd,15783.67
ext2,1024,1024,none,none,none,none,noop,sata,15687.0
ext2,1024,1024,none,none,none,none,cfq,sas,15614.33
ext2,1024,1024,none,none,none,none,cfq,500sas,15524.33
ext2,1024,1024,none,none,none,none,cfq,ssd,15580.0
ext2,1024,1024,none,none,none,none,cfq,sata,15718.0
ext2,1024,1024,none,none,none,none,deadline,sas,15611.67
ext2,1024,1024,none,none,none,none,deadline,500sas,15636.0
ext2,1024,1024,none,none,none,none,deadline,ssd,15729.33
ext2,1024,1024,none,none,none,none,deadline,sata,15661.67
ext2,1024,1024,none,noatime,none,none,noop,sas,15650.0
ext2,1024,1024,none,noatime,none,none,noop,500sas,15646.0
ext2,1024,1024,none,noatime,none,none,noop,ssd,15296.33
ext2,1024,1024,none,noatime,none,none,noop,sata,15519.33
ext2,1024,1024,none,noatime,none,none,cfq,sas,15554.33
ext2,1024,1024,none,noatime,none,none,cfq,500sas,15450.0
ext2,1024,1024,none,noatime,none,none,cfq,ssd,15609.33
ext2,1024,1024,none,noatime,none,none,cfq,sata,15595.33
ext2,1024,1024,none,noatime,none,none,deadline,sas,15626.33
ext2,1024,1024,none,noatime,none,none,deadline,500sas,15762.0
ext2,1024,1024,none,noatime,none,none,deadline,ssd,15634.67
ext2,1024,1024,none,noatime,none,none,deadline,sata,15648.67
ext2,1024,1024,2,none,none,none,noop,sas,15595.67
ext2,1024,1024,2,none,none,none,noop,500sas,15404.0
ext2,1024,1024,2,none,none,none,noop,ssd,15717.67
ext2,1024,1024,2,none,none,none,noop,sata,15193.0
ext2,1024,1024,2,none,none,none,cfq,sas,15541.0
ext2,1024,1024,2,none,none,none,cfq,500sas,15370.0
ext2,1024,1024,2,none,none,none,cfq,ssd,15630.67
ext2,1024,1024,2,none,none,none,cfq,sata,15235.0
ext2,1024,1024,2,none,none,none,deadline,sas,15522.67
ext2,1024,1024,2,none,none,none,deadline,500sas,15326.67
ext2,1024,1024,2,none,none,none,deadline,ssd,15753.67
ext2,1024,1024,2,none,none,none,deadline,sata,15370.33
ext2,1024,1024,2,noatime,none,none,noop,sas,15369.33
ext2,1024,1024,2,noatime,none,none,noop,500sas,15320.67
ext2,1024,1024,2,noatime,none,none,noop,ssd,15646.67
ext2,1024,1024,2,noatime,none,none,noop,sata,15123.33
ext2,1024,1024,2,noatime,none,none,cfq,sas,15546.67
ext2,1024,1024,2,noatime,none,none,cfq,500sas,15172.67
ext2,1024,1024,2,noatime,none,none,cfq,ssd,15604.67
ext2,1024,1024,2,noatime,none,none,cfq,sata,15226.67
ext2,1024,1024,2,noatime,none,none,deadline,sas,15423.0
ext2,1024,1024,2,noatime,none,none,deadline,500sas,15273.33
ext2,1024,1024,2,noatime,none,none,deadline,ssd,15643.67
ext2,1024,1024,2,noatime,none,none,deadline,sata,15053.33
ext2,1024,1024,4,none,none,none,noop,sas,15662.33
ext2,1024,1024,4,none,none,none,noop,500sas,15400.67
ext2,1024,1024,4,none,none,none,noop,ssd,15737.67
ext2,1024,1024,4,none,none,none,noop,sata,15699.33
ext2,1024,1024,4,none,none,none,cfq,sas,15739.67
ext2,1024,1024,4,none,none,none,cfq,500sas,15541.33
ext2,1024,1024,4,none,none,none,cfq,ssd,15697.33
ext2,1024,1024,4,none,none,none,cfq,sata,15606.67
ext2,1024,1024,4,none,none,none,deadline,sas,15649.67
ext2,1024,1024,4,none,none,none,deadline,500sas,15601.67
ext2,1024,1024,4,none,none,none,deadline,ssd,15789.67
ext2,1024,1024,4,none,none,none,deadline,sata,15677.33
ext2,1024,1024,4,noatime,none,none,noop,sas,15741.67
ext2,1024,1024,4,noatime,none,none,noop,500sas,15587.67
ext2,1024,1024,4,noatime,none,none,noop,ssd,15719.33
ext2,1024,1024,4,noatime,none,none,noop,sata,15553.67
ext2,1024,1024,4,noatime,none,none,cfq,sas,15656.67
ext2,1024,1024,4,noatime,none,none,cfq,500sas,15498.67
ext2,1024,1024,4,noatime,none,none,cfq,ssd,15594.0
ext2,1024,1024,4,noatime,none,none,cfq,sata,15633.33
ext2,1024,1024,4,noatime,none,none,deadline,sas,15639.67
ext2,1024,1024,4,noatime,none,none,deadline,500sas,15395.33
ext2,1024,1024,4,noatime,none,none,deadline,ssd,15788.33
ext2,1024,1024,4,noatime,none,none,deadline,sata,15660.33
ext2,1024,1024,8,none,none,none,noop,sas,15455.33
ext2,1024,1024,8,none,none,none,noop,500sas,15454.67
